archetype,0.0,1.0,2.0,3.0,4.0,5.0,7.0,8.0,12.0,21.0
A0,0.9646302250803859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,85.85209003215434,60.869565217391305,62.5,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0
A2,7.07395498392283,34.78260869565217,12.5,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
A3,1.607717041800643,4.3478260869565215,25.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
A4,2.572347266881029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5,0.9646302250803859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6,0.9646302250803859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
